"location","reference_date","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[0.3,0.4)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[0.4,0.5)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[0.5,0.6)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[0.6,0.7)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[0.7,0.8)",0.007341
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[0.8,0.9)",0.009341
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[0.9,1)",0.012022
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1,1.1)",0.014022
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1.1,1.2)",0.011322
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1.2,1.3)",0.014682
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1.3,1.4)",0.016003
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1.4,1.5)",0.021323
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1.5,1.6)",0.013322
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1.6,1.7)",0.016663
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1.7,1.8)",0.026004
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1.8,1.9)",0.030665
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[1.9,2)",0.026004
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2,2.1)",0.034666
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2.1,2.2)",0.034686
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2.2,2.3)",0.035326
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2.3,2.4)",0.036666
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2.4,2.5)",0.025324
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2.5,2.6)",0.023324
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2.6,2.7)",0.032005
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2.7,2.8)",0.022684
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2.8,2.9)",0.023344
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[2.9,3)",0.029345
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3,3.1)",0.022004
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3.1,3.2)",0.025344
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3.2,3.3)",0.031345
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3.3,3.4)",0.031325
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3.4,3.5)",0.026684
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3.5,3.6)",0.030665
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3.6,3.7)",0.020683
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3.7,3.8)",0.026644
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3.8,3.9)",0.022664
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[3.9,4)",0.026004
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4,4.1)",0.017983
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4.1,4.2)",0.027324
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4.2,4.3)",0.027344
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4.3,4.4)",0.016663
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4.4,4.5)",0.024004
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4.5,4.6)",0.014662
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4.6,4.7)",0.015342
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4.7,4.8)",0.014662
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4.8,4.9)",0.010662
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[4.9,5)",0.008001
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5,5.1)",0.009982
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5.1,5.2)",0.009341
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5.2,5.3)",0.006641
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5.3,5.4)",0.003341
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5.4,5.5)",0.004001
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5.5,5.6)",0.004001
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5.6,5.7)",0.00066
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5.7,5.8)",0.00066
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5.8,5.9)",0.00132
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[5.9,6)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6,6.1)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6.1,6.2)",0.00066
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6.2,6.3)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6.3,6.4)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6.4,6.5)",0.00066
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6.5,6.6)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6.6,6.7)",0.00066
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6.7,6.8)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6.8,6.9)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[6.9,7)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7,7.1)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7.1,7.2)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7.2,7.3)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7.3,7.4)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7.4,7.5)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7.5,7.6)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7.6,7.7)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7.7,7.8)",0.00066
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7.8,7.9)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[7.9,8)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8,8.1)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8.1,8.2)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8.2,8.3)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8.3,8.4)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8.4,8.5)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8.5,8.6)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8.6,8.7)",0.00066
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8.7,8.8)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8.8,8.9)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[8.9,9)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9,9.1)",0.00066
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9.1,9.2)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9.2,9.3)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9.3,9.4)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9.4,9.5)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9.5,9.6)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9.6,9.7)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9.7,9.8)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9.8,9.9)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[9.9,10)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10,10.1)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10.1,10.2)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10.2,10.3)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10.3,10.4)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10.4,10.5)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10.5,10.6)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10.6,10.7)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10.7,10.8)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10.8,10.9)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[10.9,11)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11,11.1)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11.1,11.2)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11.2,11.3)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11.3,11.4)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11.4,11.5)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11.5,11.6)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11.6,11.7)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11.7,11.8)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11.8,11.9)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[11.9,12)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12,12.1)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12.1,12.2)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12.2,12.3)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12.3,12.4)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12.4,12.5)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12.5,12.6)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12.6,12.7)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12.7,12.8)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12.8,12.9)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[12.9,13)",0
"HHS Region 10","2011-12-25",3,"2012-01-15","pmf","[13,100)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0,0.1)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0.1,0.2)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0.2,0.3)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0.3,0.4)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0.4,0.5)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0.5,0.6)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0.6,0.7)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0.7,0.8)",0.012002
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0.8,0.9)",0.010662
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[0.9,1)",0.011322
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1,1.1)",0.014662
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1.1,1.2)",0.014002
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1.2,1.3)",0.009341
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1.3,1.4)",0.013342
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1.4,1.5)",0.019323
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1.5,1.6)",0.008661
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1.6,1.7)",0.015342
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1.7,1.8)",0.012002
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1.8,1.9)",0.026024
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[1.9,2)",0.021984
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2,2.1)",0.019983
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2.1,2.2)",0.027324
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2.2,2.3)",0.027344
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2.3,2.4)",0.026004
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2.4,2.5)",0.024004
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2.5,2.6)",0.028665
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2.6,2.7)",0.023324
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2.7,2.8)",0.018663
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2.8,2.9)",0.014002
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[2.9,3)",0.024664
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3,3.1)",0.020663
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3.1,3.2)",0.018683
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3.2,3.3)",0.014682
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3.3,3.4)",0.019343
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3.4,3.5)",0.017343
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3.5,3.6)",0.020003
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3.6,3.7)",0.018003
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3.7,3.8)",0.022024
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3.8,3.9)",0.020003
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[3.9,4)",0.026004
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4,4.1)",0.019343
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4.1,4.2)",0.018663
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4.2,4.3)",0.020003
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4.3,4.4)",0.017343
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4.4,4.5)",0.014682
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4.5,4.6)",0.018003
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4.6,4.7)",0.017343
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4.7,4.8)",0.018003
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4.8,4.9)",0.019323
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[4.9,5)",0.014662
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5,5.1)",0.016663
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5.1,5.2)",0.018003
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5.2,5.3)",0.013342
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5.3,5.4)",0.014002
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5.4,5.5)",0.013342
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5.5,5.6)",0.013342
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5.6,5.7)",0.014642
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5.7,5.8)",0.006001
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5.8,5.9)",0.008661
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[5.9,6)",0.009321
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6,6.1)",0.008681
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6.1,6.2)",0.009982
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6.2,6.3)",0.004661
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6.3,6.4)",0.004661
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6.4,6.5)",0.003321
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6.5,6.6)",0.011342
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6.6,6.7)",0.004661
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6.7,6.8)",0.003341
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6.8,6.9)",0.003341
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[6.9,7)",0.002
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7,7.1)",0.004001
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7.1,7.2)",0.00134
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7.2,7.3)",0.00268
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7.3,7.4)",0.00132
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7.4,7.5)",0.00132
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7.5,7.6)",0.00132
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7.6,7.7)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7.7,7.8)",0.00066
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7.8,7.9)",0.00132
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[7.9,8)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8,8.1)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8.1,8.2)",0.00066
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8.2,8.3)",0.00066
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8.3,8.4)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8.4,8.5)",0.00066
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8.5,8.6)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8.6,8.7)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8.7,8.8)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8.8,8.9)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[8.9,9)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9,9.1)",0.00066
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9.1,9.2)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9.2,9.3)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9.3,9.4)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9.4,9.5)",0.00066
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9.5,9.6)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9.6,9.7)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9.7,9.8)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9.8,9.9)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[9.9,10)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10,10.1)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10.1,10.2)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10.2,10.3)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10.3,10.4)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10.4,10.5)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10.5,10.6)",0.00066
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10.6,10.7)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10.7,10.8)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10.8,10.9)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[10.9,11)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11,11.1)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11.1,11.2)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11.2,11.3)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11.3,11.4)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11.4,11.5)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11.5,11.6)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11.6,11.7)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11.7,11.8)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11.8,11.9)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[11.9,12)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12,12.1)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12.1,12.2)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12.2,12.3)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12.3,12.4)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12.4,12.5)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12.5,12.6)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12.6,12.7)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12.7,12.8)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12.8,12.9)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[12.9,13)",0
"HHS Region 10","2011-12-25",4,"2012-01-22","pmf","[13,100)",0.002
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.01",0.563734290843806
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.025",0.592893586005831
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.05",0.622344158744337
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.1",0.663902521577255
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.15",0.7
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.2",0.736221864951768
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.25",0.768850267379679
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.3",0.795355939342881
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.35",0.816107382550336
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.4",0.833333333333333
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.45",0.849403600086749
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.5",0.865567519066846
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.55",0.88312693498452
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.6",0.905056766733997
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.65",0.93703962297085
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.7",0.982176121930567
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.75",1.0259848462856
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.8",1.07222003214362
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.85",1.11727461727462
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.9",1.15848557353976
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.95",1.21701244813278
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.975",1.33527315914489
"HHS Region 1","2011-12-25",1,"2012-01-01","quantile","0.99",1.5
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.01",0.631781829362518
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.025",0.654014119512562
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.05",0.686762700451562
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.1",0.770327177018975
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.15",0.854914086950995
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.2",0.95169864621932
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.25",1.04830260240836
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.3",1.15426768179377
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.35",1.30185880903495
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.4",1.44854999923219
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.45",1.57406896634243
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.5",1.69981492474904
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.55",1.79981579241345
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.6",1.8947886542326
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.65",1.98965607670484
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.7",2.08615860024983
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.75",2.17344872225059
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.8",2.28450706709321
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.85",2.41845637357407
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.9",2.6261144483705
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.95",3.0792905306701
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.975",3.81466964474657
"HHS Region 1","2011-12-25",2,"2012-01-08","quantile","0.99",5.38912250794742
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.01",0.629896468820007
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.025",0.650688252397441
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.05",0.680826593820871
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.1",0.767024698519444
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.15",0.88414180949676
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.2",1.02003826894109
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.25",1.19137655410468
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.3",1.33651615345202
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.35",1.60264748889375
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.4",1.85114260041686
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.45",2.09243448873806
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.5",2.30977243485362
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.55",2.52311116388786
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.6",2.71732227806675
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.65",2.89907936230993
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.7",3.11224808628379
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.75",3.3384582014274
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.8",3.6029692884897
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.85",3.96309177166191
"HHS Region 1","2011-12-25",3,"2012-01-15","quantile","0.9",4.51414274622922
